NAME                           READY   STATUS    RESTARTS   AGE   IP             NODE               NOMINATED NODE   READINESS GATES
s1-fill-245-7659c95b6c-q8gk9   1/1     Running   0          8s    10.244.0.201   ip-172-31-1-245    <none>           <none>
s1-fill-245-7659c95b6c-v55rq   1/1     Running   0          8s    10.244.0.202   ip-172-31-1-245    <none>           <none>
s1-fill-198-6f65649bd4-j2r7w   1/1     Running   0          6s    10.244.5.168   ip-172-31-16-198   <none>           <none>
s1-fill-198-6f65649bd4-pf2mq   1/1     Running   0          6s    10.244.5.167   ip-172-31-16-198   <none>           <none>
s1-fill-34-65d8fd768c-cndss    1/1     Running   0          5s    10.244.7.174   ip-172-31-19-34    <none>           <none>
s1-fill-34-65d8fd768c-q5pc8    1/1     Running   0          5s    10.244.7.175   ip-172-31-19-34    <none>           <none>
s1-fill-39-7d47c6f544-8rf7k    1/1     Running   0          4s    10.244.1.5     ip-172-31-3-39     <none>           <none>
s1-fill-39-7d47c6f544-qbpgl    1/1     Running   0          4s    10.244.1.4     ip-172-31-3-39     <none>           <none>
s1-fill-146-f9dd78d6c-2tn9r    1/1     Running   0          3s    10.244.4.100   ip-172-31-31-146   <none>           <none>
s1-fill-146-f9dd78d6c-gtxg6    1/1     Running   0          3s    10.244.4.99    ip-172-31-31-146   <none>           <none>
s1-fill-144-75b6ddcffc-ntxkk   1/1     Running   0          2s    10.244.2.183   ip-172-31-6-144    <none>           <none>
s1-fill-144-75b6ddcffc-vtbfr   1/1     Running   0          2s    10.244.2.184   ip-172-31-6-144    <none>           <none>
