NAME                          READY   STATUS    RESTARTS   AGE   IP             NODE               NOMINATED NODE   READINESS GATES
s2-cpu-245-846fcd67f4-lbj2j   1/1     Running   0          10s   10.244.0.91    ip-172-31-1-245    <none>           <none>
s2-cpu-245-846fcd67f4-mgfm6   1/1     Running   0          10s   10.244.0.90    ip-172-31-1-245    <none>           <none>
s2-cpu-198-7f87654f6f-c7cw4   1/1     Running   0          9s    10.244.5.238   ip-172-31-16-198   <none>           <none>
s2-cpu-198-7f87654f6f-l5wwb   1/1     Running   0          9s    10.244.5.239   ip-172-31-16-198   <none>           <none>
s2-cpu-34-6694c57846-j4tw9    1/1     Running   0          8s    10.244.7.229   ip-172-31-19-34    <none>           <none>
s2-cpu-34-6694c57846-ldpr2    1/1     Running   0          8s    10.244.7.230   ip-172-31-19-34    <none>           <none>
s2-mem-39-6c9ff4fc6d-45v75    1/1     Running   0          6s    10.244.1.67    ip-172-31-3-39     <none>           <none>
s2-mem-39-6c9ff4fc6d-ct5kt    1/1     Running   0          7s    10.244.1.66    ip-172-31-3-39     <none>           <none>
s2-mem-146-7ff7c4f86f-64f5t   1/1     Running   0          4s    10.244.4.140   ip-172-31-31-146   <none>           <none>
s2-mem-146-7ff7c4f86f-759kc   1/1     Running   0          4s    10.244.4.139   ip-172-31-31-146   <none>           <none>
s2-mem-144-769fd78487-pd7jd   1/1     Running   0          2s    10.244.2.210   ip-172-31-6-144    <none>           <none>
s2-mem-144-769fd78487-qkv7w   1/1     Running   0          2s    10.244.2.211   ip-172-31-6-144    <none>           <none>
