NAME                          READY   STATUS    RESTARTS   AGE   IP             NODE               NOMINATED NODE   READINESS GATES
s2-cpu-245-846fcd67f4-dbx67   1/1     Running   0          61s   10.244.0.232   ip-172-31-1-245    <none>           <none>
s2-cpu-245-846fcd67f4-fm7bn   1/1     Running   0          61s   10.244.0.233   ip-172-31-1-245    <none>           <none>
s2-mem-144-769fd78487-dv6sd   1/1     Running   0          49s   10.244.0.236   ip-172-31-1-245    <none>           <none>
s2-mem-144-769fd78487-grbgd   1/1     Running   0          49s   10.244.0.235   ip-172-31-1-245    <none>           <none>
s2-mem-39-6c9ff4fc6d-t7snr    1/1     Running   0          49s   10.244.0.237   ip-172-31-1-245    <none>           <none>
s2-cpu-198-7f87654f6f-6wxhw   1/1     Running   0          60s   10.244.5.177   ip-172-31-16-198   <none>           <none>
s2-cpu-198-7f87654f6f-tr4mf   1/1     Running   0          60s   10.244.5.176   ip-172-31-16-198   <none>           <none>
s2-mem-146-7ff7c4f86f-c9bpp   1/1     Running   0          49s   10.244.5.180   ip-172-31-16-198   <none>           <none>
s2-mem-146-7ff7c4f86f-xstfj   1/1     Running   0          49s   10.244.5.179   ip-172-31-16-198   <none>           <none>
s2-mem-39-6c9ff4fc6d-f8997    1/1     Running   0          49s   10.244.5.178   ip-172-31-16-198   <none>           <none>
s2-cpu-34-6694c57846-jx4pl    1/1     Running   0          59s   10.244.7.186   ip-172-31-19-34    <none>           <none>
s2-cpu-34-6694c57846-zd5m8    1/1     Running   0          59s   10.244.7.187   ip-172-31-19-34    <none>           <none>
