NAME                            READY   STATUS    RESTARTS   AGE   IP             NODE               NOMINATED NODE   READINESS GATES
s4-mem-39-5d5899dbd4-2gvvc      1/1     Running   0          73s   10.244.0.225   ip-172-31-1-245    <none>           <none>
s4-cpu-245-cccd9967b-kb9px      1/1     Running   0          83s   10.244.0.223   ip-172-31-1-245    <none>           <none>
s4-cpu-245-cccd9967b-t4crp      1/1     Running   0          83s   10.244.0.222   ip-172-31-1-245    <none>           <none>
s4-mem-34-67b57f4875-r2dvs      1/1     Running   0          48s   10.244.0.226   ip-172-31-1-245    <none>           <none>
s4-cpu-198-c8bbfc967-vtw8d      1/1     Running   0          82s   10.244.5.72    ip-172-31-16-198   <none>           <none>
s4-cpu-198-c8bbfc967-xcpzp      1/1     Running   0          82s   10.244.5.73    ip-172-31-16-198   <none>           <none>
s4-cpu-198-c8bbfc967-bw2tp      1/1     Running   0          82s   10.244.5.74    ip-172-31-16-198   <none>           <none>
s4-mem-39-5d5899dbd4-4rmwf      1/1     Running   0          73s   10.244.5.75    ip-172-31-16-198   <none>           <none>
s4-mem-34-67b57f4875-6cxtl      1/1     Running   0          80s   10.244.7.32    ip-172-31-19-34    <none>           <none>
s4-mem-34-67b57f4875-b5nvh      1/1     Running   0          80s   10.244.7.33    ip-172-31-19-34    <none>           <none>
s4-cpu-245-cccd9967b-d9gff      1/1     Running   0          73s   10.244.4.194   ip-172-31-31-146   <none>           <none>
s4-jumbo-146-6b466bd845-zddkk   1/1     Running   0          77s   10.244.4.193   ip-172-31-31-146   <none>           <none>
s4-mem-39-5d5899dbd4-gp24b      1/1     Running   0          73s   10.244.4.195   ip-172-31-31-146   <none>           <none>
