NAME                           READY   STATUS    RESTARTS   AGE   IP             NODE               NOMINATED NODE   READINESS GATES
s1-fill-245-7659c95b6c-2ngpr   1/1     Running   0          8s    10.244.0.63    ip-172-31-1-245    <none>           <none>
s1-fill-245-7659c95b6c-kn7bq   1/1     Running   0          8s    10.244.0.64    ip-172-31-1-245    <none>           <none>
s1-fill-198-6f65649bd4-kpqmv   1/1     Running   0          6s    10.244.5.146   ip-172-31-16-198   <none>           <none>
s1-fill-198-6f65649bd4-q26zc   1/1     Running   0          6s    10.244.5.145   ip-172-31-16-198   <none>           <none>
s1-fill-34-65d8fd768c-dcvkl    1/1     Running   0          5s    10.244.7.9     ip-172-31-19-34    <none>           <none>
s1-fill-34-65d8fd768c-mbskd    1/1     Running   0          5s    10.244.7.10    ip-172-31-19-34    <none>           <none>
s1-fill-39-7d47c6f544-8dkqs    1/1     Running   0          4s    10.244.1.21    ip-172-31-3-39     <none>           <none>
s1-fill-39-7d47c6f544-drbgr    1/1     Running   0          4s    10.244.1.22    ip-172-31-3-39     <none>           <none>
s1-fill-146-f9dd78d6c-9nlrg    1/1     Running   0          3s    10.244.4.179   ip-172-31-31-146   <none>           <none>
s1-fill-146-f9dd78d6c-lwg4p    1/1     Running   0          3s    10.244.4.180   ip-172-31-31-146   <none>           <none>
s1-fill-144-75b6ddcffc-8csgc   1/1     Running   0          2s    10.244.2.86    ip-172-31-6-144    <none>           <none>
s1-fill-144-75b6ddcffc-xwhv9   1/1     Running   0          2s    10.244.2.85    ip-172-31-6-144    <none>           <none>
