NAME                            READY   STATUS    RESTARTS   AGE   IP             NODE               NOMINATED NODE   READINESS GATES
s3-under-245-574b8b4b46-5tknn   1/1     Running   0          8s    10.244.0.162   ip-172-31-1-245    <none>           <none>
s3-under-245-574b8b4b46-nfs5j   1/1     Running   0          8s    10.244.0.161   ip-172-31-1-245    <none>           <none>
s3-under-198-c45f6ffd9-n9nqt    1/1     Running   0          6s    10.244.5.81    ip-172-31-16-198   <none>           <none>
s3-under-198-c45f6ffd9-qdfrb    1/1     Running   0          6s    10.244.5.82    ip-172-31-16-198   <none>           <none>
s3-cpu-34-848456d98d-mk6ct      1/1     Running   0          5s    10.244.7.90    ip-172-31-19-34    <none>           <none>
s3-cpu-34-848456d98d-rxrdh      1/1     Running   0          5s    10.244.7.89    ip-172-31-19-34    <none>           <none>
s3-cpu-39-694f845c9f-9cbsg      1/1     Running   0          4s    10.244.1.35    ip-172-31-3-39     <none>           <none>
s3-cpu-39-694f845c9f-b62mx      1/1     Running   0          4s    10.244.1.36    ip-172-31-3-39     <none>           <none>
s3-full-146-5bdc7c699-dwkl7     1/1     Running   0          3s    10.244.4.102   ip-172-31-31-146   <none>           <none>
s3-full-146-5bdc7c699-tkzdp     1/1     Running   0          3s    10.244.4.101   ip-172-31-31-146   <none>           <none>
s3-full-144-569b4d6597-6x6pr    1/1     Running   0          2s    10.244.2.55    ip-172-31-6-144    <none>           <none>
s3-full-144-569b4d6597-7r5fm    1/1     Running   0          2s    10.244.2.54    ip-172-31-6-144    <none>           <none>
