NAME                           READY   STATUS    RESTARTS   AGE   IP             NODE              NOMINATED NODE   READINESS GATES
s1-fill-144-75b6ddcffc-jfsgc   1/1     Running   0          74s   10.244.0.219   ip-172-31-1-245   <none>           <none>
s1-fill-144-75b6ddcffc-jzzsq   1/1     Running   0          74s   10.244.0.218   ip-172-31-1-245   <none>           <none>
s1-fill-146-f9dd78d6c-jx2nc    1/1     Running   0          74s   10.244.0.222   ip-172-31-1-245   <none>           <none>
s1-fill-198-6f65649bd4-f2ftc   1/1     Running   0          74s   10.244.0.220   ip-172-31-1-245   <none>           <none>
s1-fill-198-6f65649bd4-xvvch   1/1     Running   0          74s   10.244.0.221   ip-172-31-1-245   <none>           <none>
s1-fill-245-7659c95b6c-jwq48   1/1     Running   0          74s   10.244.0.216   ip-172-31-1-245   <none>           <none>
s1-fill-245-7659c95b6c-w4cx2   1/1     Running   0          74s   10.244.0.217   ip-172-31-1-245   <none>           <none>
s1-fill-146-f9dd78d6c-f85t7    1/1     Running   0          74s   10.244.7.181   ip-172-31-19-34   <none>           <none>
s1-fill-34-65d8fd768c-fgcxg    1/1     Running   0          81s   10.244.7.179   ip-172-31-19-34   <none>           <none>
s1-fill-34-65d8fd768c-flzgr    1/1     Running   0          81s   10.244.7.180   ip-172-31-19-34   <none>           <none>
s1-fill-39-7d47c6f544-lfssn    1/1     Running   0          48s   10.244.7.183   ip-172-31-19-34   <none>           <none>
s1-fill-39-7d47c6f544-pbvmr    1/1     Running   0          48s   10.244.7.182   ip-172-31-19-34   <none>           <none>
