NAME                            READY   STATUS    RESTARTS   AGE   IP             NODE               NOMINATED NODE   READINESS GATES
s3-under-245-574b8b4b46-fkvc2   1/1     Running   0          8s    10.244.0.182   ip-172-31-1-245    <none>           <none>
s3-under-245-574b8b4b46-pzmcq   1/1     Running   0          8s    10.244.0.183   ip-172-31-1-245    <none>           <none>
s3-under-198-c45f6ffd9-h8g4h    1/1     Running   0          6s    10.244.5.227   ip-172-31-16-198   <none>           <none>
s3-under-198-c45f6ffd9-zblb9    1/1     Running   0          7s    10.244.5.226   ip-172-31-16-198   <none>           <none>
s3-cpu-34-848456d98d-bpbdz      1/1     Running   0          5s    10.244.7.59    ip-172-31-19-34    <none>           <none>
s3-cpu-34-848456d98d-njjfl      1/1     Running   0          5s    10.244.7.58    ip-172-31-19-34    <none>           <none>
s3-cpu-39-694f845c9f-v6llt      1/1     Running   0          4s    10.244.1.67    ip-172-31-3-39     <none>           <none>
s3-cpu-39-694f845c9f-vhjdk      1/1     Running   0          4s    10.244.1.68    ip-172-31-3-39     <none>           <none>
s3-full-146-5bdc7c699-6kjbh     1/1     Running   0          3s    10.244.4.245   ip-172-31-31-146   <none>           <none>
s3-full-146-5bdc7c699-84fsd     1/1     Running   0          3s    10.244.4.244   ip-172-31-31-146   <none>           <none>
s3-full-144-569b4d6597-dl5sw    1/1     Running   0          2s    10.244.2.135   ip-172-31-6-144    <none>           <none>
s3-full-144-569b4d6597-j6fdt    1/1     Running   0          2s    10.244.2.136   ip-172-31-6-144    <none>           <none>
