NAME                            READY   STATUS    RESTARTS   AGE   IP             NODE               NOMINATED NODE   READINESS GATES
s4-mem-39-5d5899dbd4-4mg5p      1/1     Running   0          76s   10.244.0.172   ip-172-31-1-245    <none>           <none>
s4-cpu-245-cccd9967b-d9ft2      1/1     Running   0          86s   10.244.0.168   ip-172-31-1-245    <none>           <none>
s4-cpu-245-cccd9967b-l9gt6      1/1     Running   0          86s   10.244.0.169   ip-172-31-1-245    <none>           <none>
s4-mem-34-67b57f4875-vgj4s      1/1     Running   0          49s   10.244.0.173   ip-172-31-1-245    <none>           <none>
s4-cpu-198-c8bbfc967-smfwp      1/1     Running   0          85s   10.244.5.131   ip-172-31-16-198   <none>           <none>
s4-cpu-198-c8bbfc967-vcqr8      1/1     Running   0          85s   10.244.5.132   ip-172-31-16-198   <none>           <none>
s4-cpu-198-c8bbfc967-jb928      1/1     Running   0          85s   10.244.5.133   ip-172-31-16-198   <none>           <none>
s4-mem-39-5d5899dbd4-hhgsd      1/1     Running   0          76s   10.244.5.134   ip-172-31-16-198   <none>           <none>
s4-mem-34-67b57f4875-82k2w      1/1     Running   0          83s   10.244.7.160   ip-172-31-19-34    <none>           <none>
s4-mem-34-67b57f4875-hfb9k      1/1     Running   0          83s   10.244.7.159   ip-172-31-19-34    <none>           <none>
s4-cpu-245-cccd9967b-8j92m      1/1     Running   0          77s   10.244.4.91    ip-172-31-31-146   <none>           <none>
s4-jumbo-146-6b466bd845-f4h47   1/1     Running   0          80s   10.244.4.90    ip-172-31-31-146   <none>           <none>
s4-mem-39-5d5899dbd4-r5qqz      1/1     Running   0          77s   10.244.4.92    ip-172-31-31-146   <none>           <none>
