NAME                            READY   STATUS    RESTARTS   AGE   IP             NODE               NOMINATED NODE   READINESS GATES
s4-mem-39-5d5899dbd4-fn8j9      1/1     Running   0          74s   10.244.0.123   ip-172-31-1-245    <none>           <none>
s4-cpu-245-cccd9967b-8smw6      1/1     Running   0          84s   10.244.0.121   ip-172-31-1-245    <none>           <none>
s4-cpu-245-cccd9967b-ljrj4      1/1     Running   0          84s   10.244.0.120   ip-172-31-1-245    <none>           <none>
s4-mem-34-67b57f4875-br8mg      1/1     Running   0          49s   10.244.0.124   ip-172-31-1-245    <none>           <none>
s4-cpu-198-c8bbfc967-s79rr      1/1     Running   0          83s   10.244.5.12    ip-172-31-16-198   <none>           <none>
s4-cpu-198-c8bbfc967-zgp5x      1/1     Running   0          83s   10.244.5.11    ip-172-31-16-198   <none>           <none>
s4-cpu-198-c8bbfc967-8khqr      1/1     Running   0          83s   10.244.5.10    ip-172-31-16-198   <none>           <none>
s4-mem-39-5d5899dbd4-znxpk      1/1     Running   0          74s   10.244.5.13    ip-172-31-16-198   <none>           <none>
s4-mem-34-67b57f4875-gl9kr      1/1     Running   0          81s   10.244.7.243   ip-172-31-19-34    <none>           <none>
s4-mem-34-67b57f4875-zpkm4      1/1     Running   0          81s   10.244.7.244   ip-172-31-19-34    <none>           <none>
s4-cpu-245-cccd9967b-4lcwd      1/1     Running   0          74s   10.244.4.159   ip-172-31-31-146   <none>           <none>
s4-mem-39-5d5899dbd4-sqbm6      1/1     Running   0          74s   10.244.4.160   ip-172-31-31-146   <none>           <none>
s4-jumbo-146-6b466bd845-w5nt6   1/1     Running   0          78s   10.244.4.158   ip-172-31-31-146   <none>           <none>
