NAME                            READY   STATUS    RESTARTS   AGE   IP             NODE               NOMINATED NODE   READINESS GATES
s4-cpu-245-cccd9967b-fsfdk      1/1     Running   0          82s   10.244.0.78    ip-172-31-1-245    <none>           <none>
s4-cpu-245-cccd9967b-hv4r4      1/1     Running   0          82s   10.244.0.80    ip-172-31-1-245    <none>           <none>
s4-mem-39-5d5899dbd4-n9t98      1/1     Running   0          72s   10.244.0.82    ip-172-31-1-245    <none>           <none>
s4-mem-34-67b57f4875-k2rjs      1/1     Running   0          47s   10.244.0.83    ip-172-31-1-245    <none>           <none>
s4-mem-39-5d5899dbd4-4dtm7      1/1     Running   0          72s   10.244.5.76    ip-172-31-16-198   <none>           <none>
s4-cpu-198-c8bbfc967-bv5r8      1/1     Running   0          81s   10.244.5.73    ip-172-31-16-198   <none>           <none>
s4-cpu-198-c8bbfc967-c2zq2      1/1     Running   0          81s   10.244.5.75    ip-172-31-16-198   <none>           <none>
s4-cpu-198-c8bbfc967-5nx7s      1/1     Running   0          81s   10.244.5.74    ip-172-31-16-198   <none>           <none>
s4-mem-34-67b57f4875-cml2g      1/1     Running   0          79s   10.244.7.133   ip-172-31-19-34    <none>           <none>
s4-mem-34-67b57f4875-pvsjn      1/1     Running   0          79s   10.244.7.131   ip-172-31-19-34    <none>           <none>
s4-cpu-245-cccd9967b-5jkpz      1/1     Running   0          73s   10.244.4.58    ip-172-31-31-146   <none>           <none>
s4-jumbo-146-6b466bd845-5krmh   1/1     Running   0          76s   10.244.4.57    ip-172-31-31-146   <none>           <none>
s4-mem-39-5d5899dbd4-ntqmw      1/1     Running   0          72s   10.244.4.59    ip-172-31-31-146   <none>           <none>
