NAME                            READY   STATUS    RESTARTS   AGE   IP             NODE               NOMINATED NODE   READINESS GATES
s4-cpu-245-cccd9967b-bb4fr      1/1     Running   0          34s   10.244.0.249   ip-172-31-1-245    <none>           <none>
s4-cpu-245-cccd9967b-hs682      1/1     Running   0          34s   10.244.0.251   ip-172-31-1-245    <none>           <none>
s4-cpu-245-cccd9967b-xfp66      1/1     Running   0          34s   10.244.0.250   ip-172-31-1-245    <none>           <none>
s4-cpu-198-c8bbfc967-546fb      1/1     Running   0          32s   10.244.5.152   ip-172-31-16-198   <none>           <none>
s4-cpu-198-c8bbfc967-97thk      1/1     Running   0          32s   10.244.5.153   ip-172-31-16-198   <none>           <none>
s4-cpu-198-c8bbfc967-wkxv9      1/1     Running   0          32s   10.244.5.154   ip-172-31-16-198   <none>           <none>
s4-mem-34-67b57f4875-fpcxb      1/1     Running   0          31s   10.244.7.149   ip-172-31-19-34    <none>           <none>
s4-mem-34-67b57f4875-4r2rl      1/1     Running   0          31s   10.244.7.147   ip-172-31-19-34    <none>           <none>
s4-mem-34-67b57f4875-8fcvc      1/1     Running   0          31s   10.244.7.148   ip-172-31-19-34    <none>           <none>
s4-mem-39-5d5899dbd4-4gl6r      1/1     Running   0          29s   10.244.1.95    ip-172-31-3-39     <none>           <none>
s4-mem-39-5d5899dbd4-kl6qf      1/1     Running   0          29s   10.244.1.96    ip-172-31-3-39     <none>           <none>
s4-mem-39-5d5899dbd4-l44c4      1/1     Running   0          29s   10.244.1.94    ip-172-31-3-39     <none>           <none>
s4-jumbo-146-6b466bd845-wrnwr   1/1     Running   0          27s   10.244.4.158   ip-172-31-31-146   <none>           <none>
