NAME                            READY   STATUS    RESTARTS   AGE   IP             NODE               NOMINATED NODE   READINESS GATES
s3-under-245-574b8b4b46-4crhv   1/1     Running   0          58s   10.244.0.156   ip-172-31-1-245    <none>           <none>
s3-under-245-574b8b4b46-p5m2m   1/1     Running   0          58s   10.244.0.155   ip-172-31-1-245    <none>           <none>
s3-cpu-34-848456d98d-5ctfb      1/1     Running   0          56s   10.244.7.81    ip-172-31-19-34    <none>           <none>
s3-cpu-34-848456d98d-bxwqj      1/1     Running   0          56s   10.244.7.82    ip-172-31-19-34    <none>           <none>
s3-cpu-39-694f845c9f-rv6tf      1/1     Running   0          55s   10.244.1.28    ip-172-31-3-39     <none>           <none>
s3-cpu-39-694f845c9f-xbpf2      1/1     Running   0          55s   10.244.1.27    ip-172-31-3-39     <none>           <none>
s3-full-146-5bdc7c699-k448b     1/1     Running   0          54s   10.244.4.86    ip-172-31-31-146   <none>           <none>
s3-full-146-5bdc7c699-k4sbv     1/1     Running   0          54s   10.244.4.87    ip-172-31-31-146   <none>           <none>
s3-under-198-c45f6ffd9-2jk6b    1/1     Running   0          49s   10.244.4.89    ip-172-31-31-146   <none>           <none>
s3-full-144-569b4d6597-d6gr7    1/1     Running   0          52s   10.244.2.46    ip-172-31-6-144    <none>           <none>
s3-full-144-569b4d6597-s97kb    1/1     Running   0          52s   10.244.2.45    ip-172-31-6-144    <none>           <none>
s3-under-198-c45f6ffd9-jdkv4    1/1     Running   0          49s   10.244.2.47    ip-172-31-6-144    <none>           <none>
