NAME                            READY   STATUS    RESTARTS   AGE   IP             NODE               NOMINATED NODE   READINESS GATES
s3-under-245-574b8b4b46-7kgd6   1/1     Running   0          7s    10.244.0.186   ip-172-31-1-245    <none>           <none>
s3-under-245-574b8b4b46-l47lr   1/1     Running   0          7s    10.244.0.187   ip-172-31-1-245    <none>           <none>
s3-under-198-c45f6ffd9-5ggz5    1/1     Running   0          6s    10.244.5.231   ip-172-31-16-198   <none>           <none>
s3-under-198-c45f6ffd9-n6cnf    1/1     Running   0          6s    10.244.5.230   ip-172-31-16-198   <none>           <none>
s3-cpu-34-848456d98d-5wt8k      1/1     Running   0          5s    10.244.7.63    ip-172-31-19-34    <none>           <none>
s3-cpu-34-848456d98d-bhwc2      1/1     Running   0          5s    10.244.7.64    ip-172-31-19-34    <none>           <none>
s3-cpu-39-694f845c9f-94wl4      1/1     Running   0          4s    10.244.1.73    ip-172-31-3-39     <none>           <none>
s3-cpu-39-694f845c9f-qn2rq      1/1     Running   0          4s    10.244.1.72    ip-172-31-3-39     <none>           <none>
s3-full-146-5bdc7c699-llrlj     1/1     Running   0          3s    10.244.4.2     ip-172-31-31-146   <none>           <none>
s3-full-146-5bdc7c699-s8xs6     1/1     Running   0          3s    10.244.4.254   ip-172-31-31-146   <none>           <none>
s3-full-144-569b4d6597-nvpj8    1/1     Running   0          2s    10.244.2.142   ip-172-31-6-144    <none>           <none>
s3-full-144-569b4d6597-t44sm    1/1     Running   0          2s    10.244.2.141   ip-172-31-6-144    <none>           <none>
