NAME                           READY   STATUS    RESTARTS   AGE   IP             NODE               NOMINATED NODE   READINESS GATES
s1-fill-245-7659c95b6c-w45bj   1/1     Running   0          7s    10.244.0.115   ip-172-31-1-245    <none>           <none>
s1-fill-245-7659c95b6c-wcx4j   1/1     Running   0          7s    10.244.0.114   ip-172-31-1-245    <none>           <none>
s1-fill-198-6f65649bd4-9lwsn   1/1     Running   0          6s    10.244.5.101   ip-172-31-16-198   <none>           <none>
s1-fill-198-6f65649bd4-vlrn9   1/1     Running   0          6s    10.244.5.100   ip-172-31-16-198   <none>           <none>
s1-fill-34-65d8fd768c-4fs8n    1/1     Running   0          5s    10.244.7.144   ip-172-31-19-34    <none>           <none>
s1-fill-34-65d8fd768c-xqvwg    1/1     Running   0          5s    10.244.7.143   ip-172-31-19-34    <none>           <none>
s1-fill-39-7d47c6f544-9k6k2    1/1     Running   0          4s    10.244.1.209   ip-172-31-3-39     <none>           <none>
s1-fill-39-7d47c6f544-xfw92    1/1     Running   0          4s    10.244.1.210   ip-172-31-3-39     <none>           <none>
s1-fill-146-f9dd78d6c-24jd2    1/1     Running   0          2s    10.244.4.65    ip-172-31-31-146   <none>           <none>
s1-fill-146-f9dd78d6c-qpk4k    1/1     Running   0          2s    10.244.4.66    ip-172-31-31-146   <none>           <none>
s1-fill-144-75b6ddcffc-n79hv   1/1     Running   0          1s    10.244.2.167   ip-172-31-6-144    <none>           <none>
s1-fill-144-75b6ddcffc-tddcd   1/1     Running   0          1s    10.244.2.168   ip-172-31-6-144    <none>           <none>
