NAME                            READY   STATUS    RESTARTS   AGE   IP             NODE               NOMINATED NODE   READINESS GATES
s3-under-198-c45f6ffd9-6wmll    1/1     Running   0          60s   10.244.5.61    ip-172-31-16-198   <none>           <none>
s3-under-198-c45f6ffd9-kfgr9    1/1     Running   0          60s   10.244.5.62    ip-172-31-16-198   <none>           <none>
s3-cpu-34-848456d98d-7b2t8      1/1     Running   0          59s   10.244.7.123   ip-172-31-19-34    <none>           <none>
s3-cpu-34-848456d98d-cvmgg      1/1     Running   0          59s   10.244.7.122   ip-172-31-19-34    <none>           <none>
s3-cpu-39-694f845c9f-cwxj6      1/1     Running   0          58s   10.244.1.170   ip-172-31-3-39     <none>           <none>
s3-cpu-39-694f845c9f-ht678      1/1     Running   0          58s   10.244.1.171   ip-172-31-3-39     <none>           <none>
s3-full-146-5bdc7c699-28559     1/1     Running   0          57s   10.244.4.39    ip-172-31-31-146   <none>           <none>
s3-full-146-5bdc7c699-xxx4d     1/1     Running   0          57s   10.244.4.40    ip-172-31-31-146   <none>           <none>
s3-under-245-574b8b4b46-vfgfv   1/1     Running   0          49s   10.244.4.42    ip-172-31-31-146   <none>           <none>
s3-full-144-569b4d6597-5b67k    1/1     Running   0          55s   10.244.2.156   ip-172-31-6-144    <none>           <none>
s3-full-144-569b4d6597-vlm7h    1/1     Running   0          55s   10.244.2.157   ip-172-31-6-144    <none>           <none>
s3-under-245-574b8b4b46-nr2ld   1/1     Running   0          49s   10.244.2.158   ip-172-31-6-144    <none>           <none>
