NAME                          READY   STATUS    RESTARTS   AGE   IP             NODE               NOMINATED NODE   READINESS GATES
s2-cpu-245-846fcd67f4-86xvq   1/1     Running   0          12s   10.244.0.156   ip-172-31-1-245    <none>           <none>
s2-cpu-245-846fcd67f4-j4w2c   1/1     Running   0          12s   10.244.0.157   ip-172-31-1-245    <none>           <none>
s2-cpu-198-7f87654f6f-tghhk   1/1     Running   0          11s   10.244.5.205   ip-172-31-16-198   <none>           <none>
s2-cpu-198-7f87654f6f-zkc45   1/1     Running   0          11s   10.244.5.204   ip-172-31-16-198   <none>           <none>
s2-cpu-34-6694c57846-4r682    1/1     Running   0          9s    10.244.7.40    ip-172-31-19-34    <none>           <none>
s2-cpu-34-6694c57846-4z5b6    1/1     Running   0          9s    10.244.7.41    ip-172-31-19-34    <none>           <none>
s2-mem-39-6c9ff4fc6d-cbxwx    1/1     Running   0          8s    10.244.1.50    ip-172-31-3-39     <none>           <none>
s2-mem-39-6c9ff4fc6d-jqz49    1/1     Running   0          8s    10.244.1.49    ip-172-31-3-39     <none>           <none>
s2-mem-146-7ff7c4f86f-c8gmf   1/1     Running   0          6s    10.244.4.210   ip-172-31-31-146   <none>           <none>
s2-mem-146-7ff7c4f86f-prgw6   1/1     Running   0          6s    10.244.4.211   ip-172-31-31-146   <none>           <none>
s2-mem-144-769fd78487-g99cj   1/1     Running   0          3s    10.244.2.114   ip-172-31-6-144    <none>           <none>
s2-mem-144-769fd78487-h5qcn   1/1     Running   0          3s    10.244.2.113   ip-172-31-6-144    <none>           <none>
