NAME                          READY   STATUS    RESTARTS   AGE   IP             NODE               NOMINATED NODE   READINESS GATES
s2-cpu-245-846fcd67f4-86xvq   1/1     Running   0          63s   10.244.0.156   ip-172-31-1-245    <none>           <none>
s2-cpu-245-846fcd67f4-j4w2c   1/1     Running   0          63s   10.244.0.157   ip-172-31-1-245    <none>           <none>
s2-mem-144-769fd78487-d4879   1/1     Running   0          49s   10.244.0.159   ip-172-31-1-245    <none>           <none>
s2-mem-144-769fd78487-mqx29   1/1     Running   0          49s   10.244.0.160   ip-172-31-1-245    <none>           <none>
s2-mem-146-7ff7c4f86f-vwdr8   1/1     Running   0          49s   10.244.0.161   ip-172-31-1-245    <none>           <none>
s2-cpu-198-7f87654f6f-tghhk   1/1     Running   0          62s   10.244.5.205   ip-172-31-16-198   <none>           <none>
s2-cpu-198-7f87654f6f-zkc45   1/1     Running   0          62s   10.244.5.204   ip-172-31-16-198   <none>           <none>
s2-mem-146-7ff7c4f86f-m9m9f   1/1     Running   0          49s   10.244.5.206   ip-172-31-16-198   <none>           <none>
s2-mem-39-6c9ff4fc6d-qq4td    1/1     Running   0          49s   10.244.5.207   ip-172-31-16-198   <none>           <none>
s2-mem-39-6c9ff4fc6d-sfdml    1/1     Running   0          49s   10.244.5.208   ip-172-31-16-198   <none>           <none>
s2-cpu-34-6694c57846-4r682    1/1     Running   0          60s   10.244.7.40    ip-172-31-19-34    <none>           <none>
s2-cpu-34-6694c57846-4z5b6    1/1     Running   0          60s   10.244.7.41    ip-172-31-19-34    <none>           <none>
