NAME                           READY   STATUS    RESTARTS   AGE   IP             NODE               NOMINATED NODE   READINESS GATES
s1-fill-245-7659c95b6c-d6j47   1/1     Running   0          7s    10.244.0.107   ip-172-31-1-245    <none>           <none>
s1-fill-245-7659c95b6c-n24cm   1/1     Running   0          7s    10.244.0.108   ip-172-31-1-245    <none>           <none>
s1-fill-198-6f65649bd4-2w4xr   1/1     Running   0          6s    10.244.5.173   ip-172-31-16-198   <none>           <none>
s1-fill-198-6f65649bd4-4tsg8   1/1     Running   0          6s    10.244.5.174   ip-172-31-16-198   <none>           <none>
s1-fill-34-65d8fd768c-d2tj6    1/1     Running   0          5s    10.244.7.24    ip-172-31-19-34    <none>           <none>
s1-fill-34-65d8fd768c-kkt7z    1/1     Running   0          5s    10.244.7.25    ip-172-31-19-34    <none>           <none>
s1-fill-39-7d47c6f544-5xr7z    1/1     Running   0          4s    10.244.1.33    ip-172-31-3-39     <none>           <none>
s1-fill-39-7d47c6f544-r44dp    1/1     Running   0          4s    10.244.1.34    ip-172-31-3-39     <none>           <none>
s1-fill-146-f9dd78d6c-gphwz    1/1     Running   0          3s    10.244.4.195   ip-172-31-31-146   <none>           <none>
s1-fill-146-f9dd78d6c-vl57z    1/1     Running   0          3s    10.244.4.194   ip-172-31-31-146   <none>           <none>
s1-fill-144-75b6ddcffc-2sscr   1/1     Running   0          2s    10.244.2.97    ip-172-31-6-144    <none>           <none>
s1-fill-144-75b6ddcffc-mc444   1/1     Running   0          2s    10.244.2.98    ip-172-31-6-144    <none>           <none>
