NAME                            READY   STATUS    RESTARTS   AGE   IP             NODE               NOMINATED NODE   READINESS GATES
s3-under-245-574b8b4b46-6j67n   1/1     Running   0          8s    10.244.0.177   ip-172-31-1-245    <none>           <none>
s3-under-245-574b8b4b46-ws86t   1/1     Running   0          8s    10.244.0.176   ip-172-31-1-245    <none>           <none>
s3-under-198-c45f6ffd9-2fptk    1/1     Running   0          7s    10.244.5.220   ip-172-31-16-198   <none>           <none>
s3-under-198-c45f6ffd9-69mw7    1/1     Running   0          7s    10.244.5.221   ip-172-31-16-198   <none>           <none>
s3-cpu-34-848456d98d-9mvpl      1/1     Running   0          5s    10.244.7.52    ip-172-31-19-34    <none>           <none>
s3-cpu-34-848456d98d-vmnfs      1/1     Running   0          5s    10.244.7.51    ip-172-31-19-34    <none>           <none>
s3-cpu-39-694f845c9f-qbtt6      1/1     Running   0          4s    10.244.1.60    ip-172-31-3-39     <none>           <none>
s3-cpu-39-694f845c9f-ss424      1/1     Running   0          4s    10.244.1.61    ip-172-31-3-39     <none>           <none>
s3-full-146-5bdc7c699-96h2t     1/1     Running   0          3s    10.244.4.229   ip-172-31-31-146   <none>           <none>
s3-full-146-5bdc7c699-bnsf8     1/1     Running   0          3s    10.244.4.230   ip-172-31-31-146   <none>           <none>
s3-full-144-569b4d6597-sxktr    1/1     Running   0          2s    10.244.2.126   ip-172-31-6-144    <none>           <none>
s3-full-144-569b4d6597-vhv2n    1/1     Running   0          2s    10.244.2.127   ip-172-31-6-144    <none>           <none>
