NAME                          READY   STATUS    RESTARTS   AGE   IP             NODE               NOMINATED NODE   READINESS GATES
s2-cpu-245-846fcd67f4-knshf   1/1     Running   0          61s   10.244.0.180   ip-172-31-1-245    <none>           <none>
s2-cpu-245-846fcd67f4-kx5dw   1/1     Running   0          61s   10.244.0.179   ip-172-31-1-245    <none>           <none>
s2-mem-144-769fd78487-6jgjl   1/1     Running   0          49s   10.244.0.183   ip-172-31-1-245    <none>           <none>
s2-mem-144-769fd78487-lj5j9   1/1     Running   0          49s   10.244.0.182   ip-172-31-1-245    <none>           <none>
s2-mem-39-6c9ff4fc6d-trdqh    1/1     Running   0          49s   10.244.0.184   ip-172-31-1-245    <none>           <none>
s2-cpu-198-7f87654f6f-2nl6h   1/1     Running   0          60s   10.244.5.37    ip-172-31-16-198   <none>           <none>
s2-cpu-198-7f87654f6f-zqcbv   1/1     Running   0          60s   10.244.5.36    ip-172-31-16-198   <none>           <none>
s2-mem-146-7ff7c4f86f-d5lbb   1/1     Running   0          49s   10.244.5.39    ip-172-31-16-198   <none>           <none>
s2-mem-146-7ff7c4f86f-dfrtd   1/1     Running   0          49s   10.244.5.40    ip-172-31-16-198   <none>           <none>
s2-mem-39-6c9ff4fc6d-zfzrx    1/1     Running   0          49s   10.244.5.38    ip-172-31-16-198   <none>           <none>
s2-cpu-34-6694c57846-5kdwq    1/1     Running   0          59s   10.244.7.15    ip-172-31-19-34    <none>           <none>
s2-cpu-34-6694c57846-fx2cp    1/1     Running   0          59s   10.244.7.14    ip-172-31-19-34    <none>           <none>
