NAME                            READY   STATUS    RESTARTS   AGE   IP             NODE               NOMINATED NODE   READINESS GATES
s4-mem-39-5d5899dbd4-rrlmd      1/1     Running   0          73s   10.244.0.224   ip-172-31-1-245    <none>           <none>
s4-cpu-245-cccd9967b-8cmtk      1/1     Running   0          84s   10.244.0.221   ip-172-31-1-245    <none>           <none>
s4-cpu-245-cccd9967b-9chxg      1/1     Running   0          84s   10.244.0.223   ip-172-31-1-245    <none>           <none>
s4-cpu-245-cccd9967b-tgjq9      1/1     Running   0          84s   10.244.0.222   ip-172-31-1-245    <none>           <none>
s4-cpu-198-c8bbfc967-bwvn5      1/1     Running   0          83s   10.244.5.131   ip-172-31-16-198   <none>           <none>
s4-cpu-198-c8bbfc967-wztv4      1/1     Running   0          83s   10.244.5.132   ip-172-31-16-198   <none>           <none>
s4-mem-39-5d5899dbd4-4sjb9      1/1     Running   0          73s   10.244.5.134   ip-172-31-16-198   <none>           <none>
s4-mem-34-67b57f4875-44rzl      1/1     Running   0          48s   10.244.5.135   ip-172-31-16-198   <none>           <none>
s4-mem-34-67b57f4875-szpw8      1/1     Running   0          81s   10.244.7.134   ip-172-31-19-34    <none>           <none>
s4-mem-34-67b57f4875-gxs4v      1/1     Running   0          82s   10.244.7.132   ip-172-31-19-34    <none>           <none>
s4-jumbo-146-6b466bd845-xr6vx   1/1     Running   0          78s   10.244.4.147   ip-172-31-31-146   <none>           <none>
s4-cpu-198-c8bbfc967-qdr87      1/1     Running   0          74s   10.244.4.148   ip-172-31-31-146   <none>           <none>
s4-mem-39-5d5899dbd4-v6vpn      1/1     Running   0          74s   10.244.4.149   ip-172-31-31-146   <none>           <none>
