NAME                            READY   STATUS    RESTARTS   AGE   IP             NODE               NOMINATED NODE   READINESS GATES
s3-cpu-34-848456d98d-2qs6p      1/1     Running   0          57s   10.244.7.44    ip-172-31-19-34    <none>           <none>
s3-cpu-34-848456d98d-rq48v      1/1     Running   0          57s   10.244.7.45    ip-172-31-19-34    <none>           <none>
s3-under-198-c45f6ffd9-spw2c    1/1     Running   0          49s   10.244.7.46    ip-172-31-19-34    <none>           <none>
s3-cpu-39-694f845c9f-jlcx5      1/1     Running   0          56s   10.244.1.53    ip-172-31-3-39     <none>           <none>
s3-cpu-39-694f845c9f-kz2kw      1/1     Running   0          56s   10.244.1.54    ip-172-31-3-39     <none>           <none>
s3-under-198-c45f6ffd9-6jpd4    1/1     Running   0          49s   10.244.1.55    ip-172-31-3-39     <none>           <none>
s3-full-146-5bdc7c699-kqgdn     1/1     Running   0          55s   10.244.4.214   ip-172-31-31-146   <none>           <none>
s3-full-146-5bdc7c699-r229r     1/1     Running   0          55s   10.244.4.215   ip-172-31-31-146   <none>           <none>
s3-under-245-574b8b4b46-zhmj8   1/1     Running   0          49s   10.244.4.217   ip-172-31-31-146   <none>           <none>
s3-full-144-569b4d6597-nvchx    1/1     Running   0          53s   10.244.2.117   ip-172-31-6-144    <none>           <none>
s3-full-144-569b4d6597-rzskb    1/1     Running   0          53s   10.244.2.118   ip-172-31-6-144    <none>           <none>
s3-under-245-574b8b4b46-lmwjd   1/1     Running   0          49s   10.244.2.119   ip-172-31-6-144    <none>           <none>
