NAME                            READY   STATUS    RESTARTS   AGE   IP             NODE               NOMINATED NODE   READINESS GATES
s3-under-198-c45f6ffd9-7ssf5    1/1     Running   0          60s   10.244.5.219   ip-172-31-16-198   <none>           <none>
s3-under-198-c45f6ffd9-hdkf4    1/1     Running   0          60s   10.244.5.218   ip-172-31-16-198   <none>           <none>
s3-cpu-34-848456d98d-kbv28      1/1     Running   0          58s   10.244.7.49    ip-172-31-19-34    <none>           <none>
s3-cpu-34-848456d98d-tk6w4      1/1     Running   0          58s   10.244.7.50    ip-172-31-19-34    <none>           <none>
s3-cpu-39-694f845c9f-6jpc7      1/1     Running   0          57s   10.244.1.59    ip-172-31-3-39     <none>           <none>
s3-cpu-39-694f845c9f-kpm6d      1/1     Running   0          57s   10.244.1.58    ip-172-31-3-39     <none>           <none>
s3-full-146-5bdc7c699-grm7g     1/1     Running   0          56s   10.244.4.224   ip-172-31-31-146   <none>           <none>
s3-full-146-5bdc7c699-jnslx     1/1     Running   0          56s   10.244.4.225   ip-172-31-31-146   <none>           <none>
s3-under-245-574b8b4b46-mlzkw   1/1     Running   0          48s   10.244.4.227   ip-172-31-31-146   <none>           <none>
s3-full-144-569b4d6597-4qzdd    1/1     Running   0          55s   10.244.2.124   ip-172-31-6-144    <none>           <none>
s3-full-144-569b4d6597-5v5pb    1/1     Running   0          55s   10.244.2.123   ip-172-31-6-144    <none>           <none>
s3-under-245-574b8b4b46-z7fpw   1/1     Running   0          48s   10.244.2.125   ip-172-31-6-144    <none>           <none>
