NAME                           READY   STATUS    RESTARTS   AGE   IP             NODE               NOMINATED NODE   READINESS GATES
s1-fill-245-7659c95b6c-4v695   1/1     Running   0          8s    10.244.0.143   ip-172-31-1-245    <none>           <none>
s1-fill-245-7659c95b6c-gznv4   1/1     Running   0          8s    10.244.0.144   ip-172-31-1-245    <none>           <none>
s1-fill-198-6f65649bd4-t8zjr   1/1     Running   0          6s    10.244.5.31    ip-172-31-16-198   <none>           <none>
s1-fill-198-6f65649bd4-xrm86   1/1     Running   0          6s    10.244.5.30    ip-172-31-16-198   <none>           <none>
s1-fill-34-65d8fd768c-ktvmh    1/1     Running   0          5s    10.244.7.252   ip-172-31-19-34    <none>           <none>
s1-fill-34-65d8fd768c-r95k6    1/1     Running   0          5s    10.244.7.253   ip-172-31-19-34    <none>           <none>
s1-fill-39-7d47c6f544-fz887    1/1     Running   0          4s    10.244.1.109   ip-172-31-3-39     <none>           <none>
s1-fill-39-7d47c6f544-xr62s    1/1     Running   0          4s    10.244.1.108   ip-172-31-3-39     <none>           <none>
s1-fill-146-f9dd78d6c-4lrng    1/1     Running   0          3s    10.244.4.165   ip-172-31-31-146   <none>           <none>
s1-fill-146-f9dd78d6c-fvn78    1/1     Running   0          3s    10.244.4.164   ip-172-31-31-146   <none>           <none>
s1-fill-144-75b6ddcffc-c7xvr   1/1     Running   0          2s    10.244.2.220   ip-172-31-6-144    <none>           <none>
s1-fill-144-75b6ddcffc-gbfwf   1/1     Running   0          2s    10.244.2.221   ip-172-31-6-144    <none>           <none>
