NAME                           READY   STATUS    RESTARTS   AGE   IP             NODE               NOMINATED NODE   READINESS GATES
s1-fill-245-7659c95b6c-dmskp   1/1     Running   0          7s    10.244.0.103   ip-172-31-1-245    <none>           <none>
s1-fill-245-7659c95b6c-sxt42   1/1     Running   0          7s    10.244.0.102   ip-172-31-1-245    <none>           <none>
s1-fill-198-6f65649bd4-gcc5z   1/1     Running   0          6s    10.244.5.96    ip-172-31-16-198   <none>           <none>
s1-fill-198-6f65649bd4-ztftn   1/1     Running   0          6s    10.244.5.95    ip-172-31-16-198   <none>           <none>
s1-fill-34-65d8fd768c-gf4nz    1/1     Running   0          5s    10.244.7.142   ip-172-31-19-34    <none>           <none>
s1-fill-34-65d8fd768c-x2wgz    1/1     Running   0          5s    10.244.7.141   ip-172-31-19-34    <none>           <none>
s1-fill-39-7d47c6f544-4j8l6    1/1     Running   0          4s    10.244.1.208   ip-172-31-3-39     <none>           <none>
s1-fill-39-7d47c6f544-qd9zd    1/1     Running   0          4s    10.244.1.207   ip-172-31-3-39     <none>           <none>
s1-fill-146-f9dd78d6c-298fh    1/1     Running   0          3s    10.244.4.63    ip-172-31-31-146   <none>           <none>
s1-fill-146-f9dd78d6c-6jg8f    1/1     Running   0          3s    10.244.4.64    ip-172-31-31-146   <none>           <none>
s1-fill-144-75b6ddcffc-4nrzw   1/1     Running   0          1s    10.244.2.165   ip-172-31-6-144    <none>           <none>
s1-fill-144-75b6ddcffc-bhft7   1/1     Running   0          1s    10.244.2.166   ip-172-31-6-144    <none>           <none>
