NAME                          READY   STATUS    RESTARTS   AGE   IP             NODE               NOMINATED NODE   READINESS GATES
s2-cpu-245-846fcd67f4-5n8ps   1/1     Running   0          10s   10.244.0.59    ip-172-31-1-245    <none>           <none>
s2-cpu-245-846fcd67f4-z8df9   1/1     Running   0          10s   10.244.0.60    ip-172-31-1-245    <none>           <none>
s2-cpu-198-7f87654f6f-82c7v   1/1     Running   0          8s    10.244.5.57    ip-172-31-16-198   <none>           <none>
s2-cpu-198-7f87654f6f-wkjwp   1/1     Running   0          9s    10.244.5.56    ip-172-31-16-198   <none>           <none>
s2-cpu-34-6694c57846-dvj4j    1/1     Running   0          7s    10.244.7.120   ip-172-31-19-34    <none>           <none>
s2-cpu-34-6694c57846-sv24v    1/1     Running   0          7s    10.244.7.121   ip-172-31-19-34    <none>           <none>
s2-mem-39-6c9ff4fc6d-d4sjc    1/1     Running   0          6s    10.244.1.169   ip-172-31-3-39     <none>           <none>
s2-mem-39-6c9ff4fc6d-psgdt    1/1     Running   0          6s    10.244.1.168   ip-172-31-3-39     <none>           <none>
s2-mem-146-7ff7c4f86f-6pprk   1/1     Running   0          4s    10.244.4.37    ip-172-31-31-146   <none>           <none>
s2-mem-146-7ff7c4f86f-fj2d5   1/1     Running   0          4s    10.244.4.38    ip-172-31-31-146   <none>           <none>
s2-mem-144-769fd78487-4fcl2   1/1     Running   0          2s    10.244.2.154   ip-172-31-6-144    <none>           <none>
s2-mem-144-769fd78487-qjgv9   1/1     Running   0          2s    10.244.2.155   ip-172-31-6-144    <none>           <none>
