NAME                          READY   STATUS    RESTARTS   AGE   IP             NODE               NOMINATED NODE   READINESS GATES
s2-cpu-245-846fcd67f4-9db9p   1/1     Running   0          60s   10.244.0.226   ip-172-31-1-245    <none>           <none>
s2-cpu-245-846fcd67f4-ld2gj   1/1     Running   0          60s   10.244.0.225   ip-172-31-1-245    <none>           <none>
s2-mem-144-769fd78487-7fngd   1/1     Running   0          49s   10.244.0.229   ip-172-31-1-245    <none>           <none>
s2-mem-144-769fd78487-9j6fh   1/1     Running   0          49s   10.244.0.228   ip-172-31-1-245    <none>           <none>
s2-mem-39-6c9ff4fc6d-ntq7m    1/1     Running   0          49s   10.244.0.230   ip-172-31-1-245    <none>           <none>
s2-cpu-198-7f87654f6f-94tkc   1/1     Running   0          59s   10.244.5.172   ip-172-31-16-198   <none>           <none>
s2-cpu-198-7f87654f6f-zxkt8   1/1     Running   0          59s   10.244.5.171   ip-172-31-16-198   <none>           <none>
s2-mem-146-7ff7c4f86f-2hdhx   1/1     Running   0          48s   10.244.5.175   ip-172-31-16-198   <none>           <none>
s2-mem-146-7ff7c4f86f-pgds9   1/1     Running   0          48s   10.244.5.174   ip-172-31-16-198   <none>           <none>
s2-mem-39-6c9ff4fc6d-9kh4x    1/1     Running   0          49s   10.244.5.173   ip-172-31-16-198   <none>           <none>
s2-cpu-34-6694c57846-f42xr    1/1     Running   0          58s   10.244.7.184   ip-172-31-19-34    <none>           <none>
s2-cpu-34-6694c57846-xbrpc    1/1     Running   0          58s   10.244.7.185   ip-172-31-19-34    <none>           <none>
